X,Y,fid,id,@id,description,fixme,height,highway,lamp_model,lamp_mount,lamp_type,leaf_type,level,light:count,light:lit,light:power,light:tilt,man_made,operator,source,support,tower:type,Z_1
73645.8742429092,73747.7006981849,448,node/6266770336,node/6266770336,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.967498779297
73644.683815225,73781.0242543562,449,node/6266770337,node/6266770337,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.595001220703
73619.8507040964,73780.1632495494,450,node/6266770338,node/6266770338,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.695007324219
73618.2578932212,73846.5758974596,451,node/6266770339,node/6266770339,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.647491455078
73644.3881250567,73812.8897664576,452,node/6266770340,node/6266770340,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.595001220703
73644.4269174465,73846.4343492162,453,node/6266770341,node/6266770341,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.272491455078
73644.4651826592,73879.5229231217,454,node/6266770342,node/6266770342,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.912506103516
73618.7846166755,73914.1984138094,455,node/6266770343,node/6266770343,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.157501220703
73645.6561369301,73946.710909958,456,node/6266770344,node/6266770344,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.162506103516
73646.8073848112,73979.575757722,457,node/6266770345,node/6266770345,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.177490234375
73620.7487253367,73980.8293903729,458,node/6266770346,node/6266770346,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.497497558594
73683.4814113547,73282.9599423855,459,node/6266770347,node/6266770347,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.327514648438
73709.4580065956,73289.1919624212,460,node/6266770348,node/6266770348,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.510009765625
73717.4827670823,73257.2842758373,461,node/6266770349,node/6266770349,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.332489013672
73691.3760449226,73251.1858334061,462,node/6266770350,node/6266770350,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.287506103516
73700.0437822475,73218.899229812,463,node/6266770351,node/6266770351,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.010009765625
73725.639067431,73226.5220406959,464,node/6266770352,node/6266770352,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.132507324219
73734.1696793761,73194.235649697,465,node/6266770353,node/6266770353,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.842498779297
73708.9577332088,73186.8681709929,466,node/6266770354,node/6266770354,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.612518310547
73718.5153965507,73154.958737394,467,node/6266770355,node/6266770355,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.309997558594
73743.4748719303,73162.7158250138,468,node/6266770356,node/6266770356,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.4375
73753.1643737218,73132.0853582628,469,node/6266770357,node/6266770357,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.959991455078
73728.3336051513,73123.1824917097,470,node/6266770358,node/6266770358,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.904998779297
73737.6420792079,73094.4654541094,471,node/6266770359,node/6266770359,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.425018310547
73762.7248538308,73102.3448336826,472,node/6266770360,node/6266770360,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.467498779297
73775.6115791185,73066.483345357,473,node/6266770361,node/6266770361,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.829986572266
73786.8332159077,73034.9614328803,474,node/6266770362,node/6266770362,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.75
73797.6740801676,73005.4753390985,475,node/6266770363,node/6266770363,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.040008544922
73812.6056311334,72974.4497993043,476,node/6266770364,node/6266770364,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.959991455078
73824.9886723287,72946.6303593915,477,node/6266770365,node/6266770365,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.692504882812
73836.8589019726,72919.178556663,478,node/6266770366,node/6266770366,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.130004882812
73854.8539704603,72879.352039874,479,node/6266770367,node/6266770367,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,288.809997558594
73865.571634147,72855.4829416354,480,node/6266770368,node/6266770368,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,288.212493896484
73877.31681421,72832.2466873146,481,node/6266770369,node/6266770369,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,287.507507324219
73892.7663511239,72804.5463404267,482,node/6266770370,node/6266770370,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,286.602478027344
73915.3900860158,72778.1171512548,483,node/6266770371,node/6266770371,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,286.222503662109
73622.0087690004,74013.8831864952,484,node/6266770372,node/6266770372,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.357513427734
73648.5953089442,74012.9181272913,485,node/6266770373,node/6266770373,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.334991455078
73650.2372610804,74045.0705894346,486,node/6266770374,node/6266770374,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.559997558594
73623.6520395517,74047.0366399501,487,node/6266770375,node/6266770375,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.014984130859
73625.7150477246,74080.6122533614,488,node/6266770376,node/6266770376,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.677490234375
73652.2137463626,74078.9799792905,489,node/6266770377,node/6266770377,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.690002441406
73654.5285050506,74111.63216914,490,node/6266770378,node/6266770378,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.877502441406
73628.0306483975,74113.8539094909,491,node/6266770379,node/6266770379,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.084991455078
73630.6861612501,74147.2620077252,492,node/6266770380,node/6266770380,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.817504882812
73657.1040457223,74144.7845609019,493,node/6266770381,node/6266770381,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.089996337891
73660.2655604045,74178.3589242363,494,node/6266770382,node/6266770382,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.91748046875
73633.3417323302,74180.7479644758,495,node/6266770383,node/6266770383,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.945007324219
73636.42327978,74213.8219083584,496,node/6266770384,node/6266770384,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.355010986328
73662.5807177424,74211.4337667045,497,node/6266770485,node/6266770485,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.285003662109
73682.2783331855,74619.8862536907,498,node/6266770486,node/6266770486,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,292.375
73677.9725450186,74584.0331130102,499,node/6266770487,node/6266770487,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,292.304992675781
73673.276369787,74548.1693048764,500,node/6266770488,node/6266770488,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,293.362487792969
73668.7749733641,74512.0272223607,501,node/6266770489,node/6266770489,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,292.684997558594
73667.381866588,74476.0706404355,502,node/6266770490,node/6266770490,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.647491455078
73694.280443525,74471.8355027164,503,node/6266770491,node/6266770491,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,293.457489013672
73701.0484154365,74505.4168910379,504,node/6266770492,node/6266770492,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,298.237518310547
73705.3516786121,74539.1457012012,505,node/6266770493,node/6266770493,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,291.967498779297
73710.0447599113,74572.4847919487,506,node/6266770494,node/6266770494,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,292.144989013672
73714.6373805058,74606.5135819783,507,node/6266770495,node/6266770495,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,292.497497558594
73719.8144074637,74639.6630528656,508,node/6266770496,node/6266770496,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,292.862487792969
73726.5384832336,74673.0999420666,509,node/6266770497,node/6266770497,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,293.097503662109
73694.2736682218,74680.088271947,510,node/6266770498,node/6266770498,,,,street_lamp,AEG PLS,,SOX,,,,,,,,,,,,293.342498779297
73698.0879136957,74709.7580293176,511,node/6266770499,node/6266770499,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.684997558594
73728.7265408616,74722.001928313,512,node/6266770500,node/6266770500,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,293.987518310547
73733.1298811154,74755.0522003629,513,node/6266770501,node/6266770501,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,294.475006103516
73737.8221789048,74788.0131703478,514,node/6266770502,node/6266770502,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,294.959991455078
73742.0230345887,74821.0636835552,515,node/6266770503,node/6266770503,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,295.512512207031
73748.9304409027,74838.0728500919,516,node/6266770504,node/6266770504,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,295.535003662109
73752.0689365017,74871.3136601941,517,node/6266770505,node/6266770505,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,296.065002441406
73757.0503418007,74904.4634017408,518,node/6266770506,node/6266770506,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,296.485015869141
73761.6412830779,74937.5134925379,519,node/6266770507,node/6266770507,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,297.0
73766.3339100779,74971.0528521617,520,node/6266770508,node/6266770508,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,297.425018310547
73771.018697557,75004.1028476328,521,node/6266770509,node/6266770509,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,297.887512207031
73775.5156153979,75037.2420395018,522,node/6266770510,node/6266770510,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,298.415008544922
73780.4024450379,75070.1027392249,523,node/6266770511,node/6266770511,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,1.0,,,,,,Mapillary (2019-05-05),,,298.829986572266
73781.3160089134,75104.6029102265,524,node/6266770512,node/6266770512,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.489990234375
73786.2953914732,75136.3068001723,525,node/6266770513,node/6266770513,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,299.790008544922
73790.7843416015,75168.9677635253,526,node/6266770514,node/6266770514,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.264984130859
73795.8659856189,75201.728163137,527,node/6266770515,node/6266770515,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.477508544922
73800.2621769086,75235.5459559409,528,node/6266770516,node/6266770516,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.692504882812
73804.7573249069,75267.4394934424,529,node/6266770517,node/6266770517,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.857482910156
73814.2360231167,75335.0854547747,530,node/6266770518,node/6266770518,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.667510986328
73818.6382459144,75368.0357267627,531,node/6266770519,node/6266770519,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.725006103516
73823.1340416352,75400.6967202026,532,node/6266770520,node/6266770520,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.772491455078
73828.0129240986,75433.457388862,533,node/6266770521,node/6266770521,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,300.929992675781
73832.7036243922,75466.0180741473,534,node/6266770522,node/6266770522,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,301.174987792969
73837.2008905407,75500.1360972963,535,node/6266770523,node/6266770523,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,301.447479248047
73841.5951804254,75532.6971258917,536,node/6266770524,node/6266770524,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,301.752502441406
73846.2858276457,75565.3579279657,537,node/6266770525,node/6266770525,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,302.014984130859
73850.9765311168,75598.1188358635,538,node/6266770526,node/6266770526,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,302.319976806641
73855.7620955283,75631.7471791519,539,node/6266770527,node/6266770527,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,302.619995117188
73860.2572312177,75664.2080160476,540,node/6266770528,node/6266770528,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,302.932495117188
73864.4558125577,75696.4801109952,541,node/6266770529,node/6266770529,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,303.217498779297
73868.7570303986,75730.1090114373,542,node/6266770530,node/6266770530,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,303.579986572266
73874.1269610947,75763.058267683,543,node/6266770531,node/6266770531,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,303.945007324219
73878.911273708,75795.8191047927,544,node/6266770532,node/6266770532,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,304.217498779297
73883.7975532842,75829.3472699629,545,node/6266770533,node/6266770533,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,304.592498779297
73888.8706938637,75862.0076971833,546,node/6266770534,node/6266770534,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,304.917510986328
73899.9369653784,76020.6433125761,547,node/6266770535,node/6266770535,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,307.154998779297
73902.8432216133,76054.407272181,548,node/6266770536,node/6266770536,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,306.809997558594
73893.8282901193,76096.3593338,549,node/6266770537,node/6266770537,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,307.774993896484
73891.6400584941,76129.9954886372,550,node/6266770538,node/6266770538,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,308.359985351562
73888.3330669116,76164.7451169525,551,node/6266770539,node/6266770539,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,309.0625
73883.5890146691,76200.2637851811,552,node/6266770540,node/6266770540,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,309.925018310547
73878.1740229809,76236.6841106917,553,node/6266770541,node/6266770541,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,310.622497558594
73871.4173645038,76268.6570341591,554,node/6266770542,node/6266770542,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,311.255004882812
73863.7727599075,76301.2982954954,555,node/6266770543,node/6266770543,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,312.027496337891
73862.9262840902,76339.1594359518,556,node/6266770544,node/6266770544,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,313.697509765625
73850.3813185751,76370.4715246657,557,node/6266770545,node/6266770545,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,314.592498779297
73837.5039934028,76401.672794321,558,node/6266770546,node/6266770546,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,313.862487792969
73824.5173195611,76431.8843373307,559,node/6266770547,node/6266770547,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,314.612487792969
73808.3445983446,76468.761742827,560,node/6266770548,node/6266770548,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,315.195007324219
73796.4514521756,76494.4787271395,561,node/6266770549,node/6266770549,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,316.867492675781
73780.978956811,76524.0703405044,562,node/6266770550,node/6266770550,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,315.977508544922
73763.4796766143,76556.6561915917,563,node/6266770551,node/6266770551,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,317.047515869141
73744.3316695869,76587.8870617341,564,node/6266770552,node/6266770552,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,316.385009765625
73724.7938152032,76619.2074249321,565,node/6266770553,node/6266770553,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,316.387512207031
73705.1517298657,76647.6473111886,566,node/6266770554,node/6266770554,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,318.797515869141
73684.9311496311,76675.4984548805,567,node/6266770555,node/6266770555,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,316.269989013672
73660.9346419874,76705.6674662478,568,node/6266770556,node/6266770556,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,315.880004882812
73634.5158421464,76734.0153402091,569,node/6266770557,node/6266770557,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,315.432495117188
73609.7422883034,76760.3260529229,570,node/6266770558,node/6266770558,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,318.927490234375
73583.8995369356,76786.5380290888,571,node/6266770559,node/6266770559,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,314.467498779297
73557.9619732095,76811.7826029604,572,node/6266770560,node/6266770560,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,314.095001220703
73530.7591357224,76836.0722772547,573,node/6266770561,node/6266770561,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,313.592498779297
73503.9542478353,76860.6396751273,574,node/6266770562,node/6266770562,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,313.182495117188
73476.3610586617,76884.3517281091,575,node/6266770563,node/6266770563,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,312.809997558594
73448.4856325955,76907.4747787072,576,node/6266770564,node/6266770564,,,,street_lamp,Philips MA60,,low_pressure_sodium,,,1.0,,180.0,,,,,,,313.434997558594
